tag,id,name,product
Sant_2771,2679,sucA,Alpha-ketoglutarate decarboxylase
Sant_2772,2680,sdhB,Succinate dehydrogenase iron-sulfur subunit
Sant_2773,2681,sdhA,Succinate dehydrogenase flavoprotein subunit
Sant_2774,2682,sdhD,Succinate dehydrogenase cytochrome b556 small membrane subunit
Sant_2775,2683,sdhC,Succinate dehydrogenase cytochrome b556 large membrane subunit
Sant_2776,2684,gltA,Type II citrate synthase
Sant_2777,2685,ybgK,Urea amidolyase-like protein
Sant_2778,2686,ybgJ,Allophanate hydrolase subunit 1
Sant_2779,2687,ybgI,Putative hydrolase-oxidase
Sant_2780,2688,phrB,Deoxyribodipyrimidine photolyase
Sant_2781,2689,ybgA,membrane protein
Sant_2782,2690,pgm,"Phosphoglucomutase, alpha-D-glucose phosphate-specific"
Sant_2783,2691,seqA,Replication initiation regulator
Sant_2784,2692,ybfF,"Putative alpha/beta hydrolase, esterase protein"
Sant_2785,2693,ybfE,LexA regulated protein
Sant_2786,2694,fldA,Flavodoxin
Sant_2787,2695,furA,Ferric uptake regulator
Sant_2788,2696,-,hypothetical protein
Sant_2789,2697,glnS,Glutaminyl-tRNA synthetase
Sant_2790,2698,nagE,PTS system N-acetylglucosamine-specific IIABC component
Sant_2791,2699,nagB,Glucosamine-6-phosphate deaminase
Sant_2792,2700,nagA,N-acetylglucosamine-6-phosphate deacetylase
Sant_2793,2701,nagC,N-acetylglucosamine repressor
Sant_2794,2702,asnB,Asparagine synthetase B
Sant_2803,2703,-,Putative chitinase
Sant_2807,2704,ubiF,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase"
Sant_2808,2705,miaB,TRNA-i(6)A37 thiotransferase
Sant_2809,2706,ybeZ,Putative ATP-binding protein in pho regulon
Sant_2810,2707,ybeY,Putative metalloprotease
Sant_2811,2708,corC,Magnesium and cobalt efflux protein
Sant_2812,2709,lnt,Apolipoprotein N-acyltransferase
Sant_2813,2710,-,Putative pyridoxamine 5'-phosphate oxidase
Sant_2814,2711,gltI,Glutamate and aspartate transporter subunit
Sant_2815,2712,gltJ,Glutamate/aspartate transport system permease protein
Sant_2816,2713,-,Polar amino acid ABC transporter inner membrane subunit
Sant_2817,2714,gltL,Glutamate-aspartate ABC transporter ATP-binding component
Sant_2818,2715,-,hypothetical protein
Sant_2819,2716,leuS,Leucyl-tRNA synthetase
Sant_2820,2717,lptE,LPS-assembly lipoprotein
Sant_2821,2718,holA,DNA polymerase III subunit delta
Sant_2822,2719,nadD,Nicotinic acid mononucleotide adenylyltransferase
Sant_2823,2720,ybeB,ribosome-associated protein
Sant_2824,2721,ybeA,RRNA large subunit methyltransferase
Sant_2825,2722,mrdA,Penicillin-binding protein 2
Sant_2826,2723,mrdB,Cell wall shape-determining protein
Sant_2827,2724,-,Rare lipoprotein A
Sant_2828,2725,dacA,D-alanyl-D-alanine carboxypeptidase fraction A
Sant_2829,2726,-,hypothetical protein
Sant_2830,2727,lipB,Lipoate-protein ligase B
Sant_2831,2728,lipA,Lipoyl synthase
Sant_2832,2729,tatE,Twin arginine translocase protein E
Sant_2833,2730,crcB,Camphor resistance protein
Sant_2834,2731,cspE,Cold shock protein
Sant_2835,2732,-,Putative salt-induced outer membrane protein
Sant_2836,2733,lpxP,Lipid A biosynthesis palmitoleoyl acyltransferase
Sant_2837,2734,-,Putative lipoprotein
Sant_2838,2735,-,hypothetical protein
Sant_2839,2736,amiD2,N-acetylmuramoyl-L-alanine amidase
Sant_2840,2737,-,Putative nematicidal YD repeat-containing toxin protein
Sant_2841,2738,-,Putative nematicidal protein 2
Sant_2842,2739,-,hypothetical protein
Sant_2843,2740,-,hypothetical protein
Sant_2844,2741,-,hypothetical protein
Sant_2845,2742,-,"Transcriptional regulator, XRE family"
Sant_2846,2743,-,Putative transcriptional activator of maltose metabolism
Sant_2847,2744,-,hypothetical protein
Sant_2848,2745,-,AraC family transcriptional regulator
Sant_2849,2746,-,Acyltransferase 3
Sant_2850,2747,-,PTS sugar transporter subunit IIA
Sant_2851,2748,-,PTS system fructose subfamily IIA component
Sant_2852,2749,-,Glucuronyl hydrolase
Sant_2853,2750,-,"PTS system, sorbose-specific IIB component"
Sant_2854,2751,-,PTS sorbose-specific transporter subunit IIC
Sant_2855,2752,-,"PTS system, sorbose-specific IID component"
Sant_2856,2753,-,D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein
Sant_2857,2754,-,Putative phage lysozyme
Sant_2858,2755,-,Ankyrin repeat-containing protein
Sant_2859,2756,-,LuxR family transcriptional regulatory protein
Sant_2860,2757,-,LuxR family transcriptional regulator
Sant_2862,2758,-,"Putative transcriptional regulator, PAS and GerEdomains"
Sant_2863,2759,-,"Putative transcriptional regulator, PAS and GerEdomains"
Sant_2864,2760,-,HumD protein
Sant_2865,2761,-,Acyltransferase protein
Sant_2867,2762,-,"Transcriptional regulator, PAS and GerE domains"
Sant_2868,2763,-,SOS mutagenesis and repair protein
Sant_2869,2764,-,Phage protein
Sant_2870,2765,-,N-terminal phage tail fiber protein
Sant_2871,2766,-,Putative phage tail protein
Sant_2872,2767,-,Phage-like protein
Sant_2873,2768,-,Phage protein
Sant_2874,2769,-,"Phage-related protein, tail component"
Sant_2875,2770,-,Phage protein
Sant_2876,2771,-,Phage protein
Sant_2877,2772,-,Phage protein
Sant_2878,2773,-,Death on curing protein
Sant_2879,2774,-,Prevent host death protein
Sant_2880,2775,-,Phage protein
Sant_2881,2776,-,Gp19 phage protein
Sant_2882,2777,-,Tail assembly protein I
Sant_2883,2778,-,Putative tail fiber component K
Sant_2884,2779,-,Minor tail protein L
Sant_2885,2780,-,Minor tail protein M
Sant_2886,2781,-,Prophage tail length tape measure protein
Sant_2887,2782,-,Phage protein
Sant_2888,2783,-,Phage protein
Sant_2889,2784,-,Phage minor tail protein
Sant_2892,2785,-,Gp111 phage protein
Sant_2893,2786,-,"Gp99, glycosyl transferase"
Sant_2894,2787,-,Phage coat protein
Sant_2895,2788,-,Gp8 phage protein
Sant_2896,2789,-,Gp63 phage protein
Sant_2897,2790,-,Phage head morphogenesis protein gp7
Sant_2898,2791,-,Phage structural protein
Sant_2899,2792,-,Putative terminase large subunit protein
Sant_2900,2793,-,Terminase small subunit
Sant_2901,2794,-,Phage Rha protein
Sant_2902,2795,-,Phage protein
Sant_2903,2796,-,Phage holin protein
Sant_2904,2797,-,Phage-like lysozyme
Sant_2905,2798,-,Phage protein
Sant_2907,2799,-,"Toxin-antitoxin system, antitoxin component, HicB family"
Sant_2908,2800,-,"Toxin-antitoxin system, toxin component, HicA family"
Sant_2909,2801,-,Phage antirepressor
Sant_2910,2802,-,Putative prophage protein
Sant_2911,2803,-,Gp47 phage protein
Sant_2912,2804,-,Putative phage repressor CI
Sant_2913,2805,-,Putative late gene regulator
Sant_2914,2806,ninG,Bacteriophage protein
Sant_2916,2807,-,Putative phage D3 protein
Sant_2917,2808,-,Phage protein
Sant_2918,2809,ninA,Phage protein
Sant_2919,2810,-,Putative phage membrane protein
Sant_2920,2811,-,Transcription elongation protein
Sant_2921,2812,-,Phage replication protein
Sant_2922,2813,-,Phage replication protein O
Sant_2923,2814,-,Phage transcriptional activator CII
Sant_2924,2815,-,Putative repressor protein
Sant_2925,2816,-,Phage repressor protein
Sant_2926,2817,-,Phage-associated protein
Sant_2927,2818,-,Putative phage associated protein
Sant_2928,2819,-,Phage protein
Sant_2929,2820,-,Phage protein
Sant_2930,2821,-,Pentapeptide repeat-containing protein
Sant_2931,2822,-,Phage protein
Sant_2932,2823,-,Gp38 phage protein
Sant_2933,2824,-,"Lambda Phage CIII, antitermination protein"
Sant_2934,2825,-,"Gp69, gp70 phage protein"
Sant_2935,2826,-,Phage protein
Sant_2937,2827,-,Phage protein
Sant_2938,2828,-,Phage protein
Sant_2939,2829,-,Phage protein
Sant_2940,2830,-,Phage protein
Sant_2941,2831,-,Phage protein
Sant_2942,2832,-,Phage protein
Sant_2943,2833,-,Phage protein
Sant_2944,2834,-,Phage protein
Sant_2945,2835,-,Phage protein
Sant_2946,2836,-,Prophage DLP12 integrase
Sant_2948,2837,folD,"Bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolat cyclohydrolase"
Sant_2949,2838,ybcJ,RNA-binding/ribosome associated protein
Sant_2950,2839,cysS,Cysteinyl-tRNA synthetase
Sant_2951,2840,ppiB,Peptidyl-prolyl cis-trans isomerase B (rotamase B)
Sant_2952,2841,lpxH,"UDP-2,3-diacylglucosamine hydrolase"
Sant_2953,2842,-,ASCH-domain containing protein
Sant_2954,2843,purE,Phosphoribosylaminoimidazole carboxylase catalytic subunit
Sant_2955,2844,purK,Phosphoribosylaminoimidazole carboxylase ATPase subunit
Sant_2956,2845,icd,"Isocitrate dehydrogenase, NADP-dependent"
Sant_2957,2846,ybbP,"ABC superfamily ATP binding cassette transporter, permease protein"
Sant_2958,2847,ybbA,Phosphonate-transporting ATPase
Sant_2959,2848,tesA,Multifunctional acyl-CoA thioesterase I/proteaseI/lysophospholipase L1
Sant_2960,2849,ybbO,Short-chain dehydrogenase/reductase SDR
Sant_2961,2850,ybbN,Thioredoxin domain-containing protein
Sant_2962,2851,-,Putative membrane anchored protease
Sant_2963,2852,-,hypothetical protein
Sant_2964,2853,cueR,Copper HTH-type transcriptional regulator
Sant_2965,2854,-,Putative SopD2 effector protein
Sant_2967,2855,ybaP,conjugal transfer protein TraB
Sant_2968,2856,-,hypothetical protein
Sant_2969,2857,ybaL,Cation:proton antiport protein
Sant_2970,2858,hemH,Ferrochelatase
Sant_2971,2859,adk,Adenylate kinase
Sant_2972,2860,htpG,Heat shock protein HSP90
Sant_2973,2861,recR,Recombination protein
Sant_2974,2862,-,hypothetical protein
Sant_2975,2863,dnaX,DNA polymerase III subunits gamma and tau
Sant_2976,2864,apt,Adenine phosphoribosyltransferase
Sant_2977,2865,priC,Primosomal replication protein N
Sant_2978,2866,-,hypothetical protein
Sant_2979,2867,acrR,DNA-binding transcriptional repressor
Sant_2980,2868,acrA2,Acriflavin efflux protein
Sant_2981,2869,acrB2,Acriflavin efflux protein
Sant_2982,2870,rpmE,Ribosomal protein L31
Sant_2983,2871,rpmJ2,50S ribosomal protein L36
Sant_2984,2872,ymoB,Biofilm formation regulator YbaJ
Sant_2985,2873,hha,Hemolysin expression-modulating protein
Sant_2986,2874,-,hypothetical protein
Sant_2987,2875,-,Methylated-DNA/protein-cysteine methyltransferase
Sant_2988,2876,ybaY,Glycoprotein involved in polysaccharide metabolism
Sant_2989,2877,-,Ammonia channel
Sant_2990,2878,glnK,Nitrogen regulatory protein P-II 2
Sant_2991,2879,mdlB,Putative multidrug transporter membrane\ATP-binding components
Sant_2992,2880,mdlA,Putative multidrug transporter membrane\ATP-binding components
Sant_2993,2881,-,Cysteine synthase
Sant_2994,2882,queC,Queuosine biosynthesis protein
Sant_2995,2883,-,Competence protein ComEA helix-hairpin-helix repeat protein
Sant_2996,2884,ppiD,Peptidyl-prolyl cis-trans isomerase (rotamase D)
Sant_2997,2885,hupB,Histone family protein DNA-binding protein
Sant_2998,2886,lon,DNA-binding ATP-dependent protease
Sant_2999,2887,clpX,ATP-dependent Clp protease ATP-binding subunit
Sant_3000,2888,clpP,ATP-dependent Clp protease proteolytic subunit
Sant_3001,2889,tig,Trigger factor
Sant_3002,2890,bolA,Transcriptional regulator
Sant_3003,2891,-,hypothetical protein
Sant_3004,2892,ampG,"Muropeptide transporter, permease"
Sant_3005,2893,cyoA,Cytochrome o ubiquinol oxidase subunit II
Sant_3006,2894,cyoB,Cytochrome o ubiquinol oxidase subunit I
Sant_3007,2895,cyoC,Cytochrome o ubiquinol oxidase subunit III
Sant_3008,2896,cyoD,Cytochrome o ubiquinol oxidase subunit IV
Sant_3009,2897,cyoE,Protoheme IX farnesyltransferase
Sant_3010,2898,yajR,Putative inner membrane transport protein
Sant_3011,2899,yajQ,Putative nucleotide-binding protein
Sant_3012,2900,panE,2-dehydropantoate 2-reductase
Sant_3013,2901,yajL,DJ-1 family protein
Sant_3014,2902,thiI,Thiamine biosynthesis/tRNA modification protein
Sant_3015,2903,xseB,Exodeoxyribonuclease VII small subunit
Sant_3016,2904,ispA,Polyprenyl synthetase
Sant_3017,2905,dxs,1-deoxy-D-xylulose-5-phosphate synthase
Sant_3018,2906,-,Aldo/keto reductase
Sant_3019,2907,pgpA,Phosphatidylglycerophosphatase A
Sant_3020,2908,thiL,Thiamine monophosphate kinase
Sant_3021,2909,nusB,Transcription antitermination protein
Sant_3022,2910,ribH,"6,7-dimethyl-8-ribityllumazine synthase"
Sant_3023,2911,ribD,Bifunctional diaminohydroxyphosphoribosylaminopyrimidin deaminase/5-amino-6-(5-phosphoribosylamino)uraci reductase
Sant_3024,2912,nrdR,Transcriptional regulator
Sant_3025,2913,-,Putative lipoprotein
Sant_3026,2914,secF,Preprotein translocase subunit
Sant_3027,2915,secD,Protein-export membrane protein
Sant_3028,2916,yajC,Preprotein translocase subunit
Sant_3029,2917,tgt,Queuine tRNA-ribosyltransferase
Sant_3030,2918,queA,S-adenosylmethionine:tRNA ribosyltransferase-isomerase
Sant_3031,2919,-,Acyl carrier protein phosphodiesterase
Sant_3032,2920,-,hypothetical protein
Sant_3033,2921,-,N-acetylmuramoyl-L-alanine amidase
Sant_3034,2922,-,LD-carboxypeptidase family protein
Sant_3035,2923,ahpC,Putative peroxidase
Sant_3036,2924,-,Proline permease-associated protein
Sant_3037,2925,brnQ,Branched-chain amino acid transport system II carrier protein
Sant_3038,2926,-,Methionine synthase vitamin-B12 independent
Sant_3039,2927,-,Phosphate binding protein
Sant_3040,2928,phoR,Phosphate regulon sensor protein
Sant_3041,2929,phoB,Phosphate regulon transcriptional regulatory protein
Sant_3042,2930,sbcD,Exonuclease
Sant_3043,2931,sbcC,Exonuclease
Sant_3044,2932,-,Fructokinase
Sant_3045,2933,-,hypothetical protein
Sant_3046,2934,rdgC,Recombination associated protein
Sant_3047,2935,-,Mannose-6-phosphate isomerase
Sant_3048,2936,-,IclR family transcriptional regulator
Sant_3049,2937,-,hypothetical protein
Sant_3050,2938,aroL,Shikimate kinase II
Sant_3051,2939,-,FAD-dependent pyridine nucleotide-disulfide oxidoreductase
Sant_3052,2940,-,Oxalate/formate antiporter
Sant_3053,2941,-,hypothetical protein
Sant_3054,2942,-,Putative periplasmic ligand-binding sensor protein
Sant_3055,2943,-,Translation elongation factor G
Sant_3056,2944,-,Extensin family protein
Sant_3057,2945,-,hypothetical protein
Sant_3058,2946,-,Putative transcriptional repressor
Sant_3059,2947,-,Amidohydrolase
Sant_3060,2948,mdtJ,Multidrug efflux system protein
Sant_3061,2949,mdtI,Multidrug efflux system protein
Sant_3062,2950,mgtE,Magnesium transport protein
Sant_3063,2951,-,hypothetical protein
Sant_3064,2952,-,"Putative transcriptional regulator, RpiR family"
Sant_3065,2953,-,N-formylglutamate amidohydrolase
Sant_3066,2954,-,Phosphoglycerate dehydrogenase
Sant_3067,2955,-,Short-chain dehydrogenase/reductase SDR
Sant_3068,2956,-,"Transcriptional regulator, AraC family"
Sant_3069,2957,-,Phage antirepressor protein
Sant_3070,2958,sdeR,"Transcriptional regulator, AraC family"
Sant_3071,2959,-,"Transcriptional regulator, TetR family"
Sant_3072,2960,-,Alanine racemase domain-containing protein
Sant_3073,2961,dan,N-acyl-D-amino-acid deacylase
Sant_3074,2962,-,Putative translation initiation inhibitor
Sant_3075,2963,-,Sodium/panthothenate symporter
Sant_3076,2964,-,"Transcriptional regulator, RpiR family"
Sant_3077,2965,-,Sugar transporter
Sant_3078,2966,-,hypothetical protein
Sant_3079,2967,-,Putative plasmid partition protein ParA-like protein
Sant_3080,2968,-,Putative integral membrane protein
Sant_3081,2969,argT,Lysine-arginine-ornithine-binding periplasmic protein precursor
Sant_3082,2970,-,Succinylglutamate desuccinylase/aspartoacylase
Sant_3083,2971,-,Short-chain dehydrogenase/reductase SDR
Sant_3084,2972,-,GntR family transcriptional regulator
Sant_3085,2973,-,Solute-binding periplasmic protein
Sant_3086,2974,-,Polar amino acid ABC transporter inner membrane subunit
Sant_3087,2975,-,ABC transporter
Sant_3088,2976,-,Acetylornithine deacetylase
Sant_3089,2977,-,Mandelate racemase/muconate lactonizing protein
Sant_3090,2978,-,Mandelate racemase/muconate lactonizing protein
Sant_3091,2979,-,Dihydrodipicolinate synthetase
Sant_3092,2980,-,CTP synthase protein
Sant_3093,2981,-,Aspartate aminotransferase class I and II
Sant_3094,2982,-,ABC transporter binding protein
Sant_3095,2983,-,"Dipeptide ABC superfamily ATP binding cassette transporter, permease protein"
Sant_3096,2984,-,Binding-protein-dependent transport systems inner membrane component
Sant_3097,2985,-,Nickel-transporting ATPase
Sant_3098,2986,-,Fe(3+)-transporting ATPase
Sant_3099,2987,-,hypothetical protein
Sant_3100,2988,-,Cupin 2 conserved barrel domain protein
Sant_3101,2989,-,LysR family transcriptional regulator
Sant_3102,2990,-,Putative oligogalacturonide transporter
Sant_3103,2991,-,Putative polygalacturonase
Sant_3104,2992,-,Sugar ABC transporter periplasmic component
Sant_3105,2993,-,Sugar ABC transporter permease component
Sant_3106,2994,-,Sugar ABC transporter ATP-binding component
Sant_3107,2995,-,Xylulose kinase
Sant_3108,2996,-,"Putative xylitol dehydrogenase, D-xylulose reductase"
Sant_3109,2997,-,D-lyxose ketol-isomerase
Sant_3110,2998,-,"Putative xylitol repressor, LysR regulator"
Sant_3111,2999,-,hypothetical protein
Sant_3112,3000,-,Putative Short chain dehydrogenase\3-oxoacyl-[acyl-carrier-protein] reductase
Sant_3113,3001,-,Putative AraC family transcriptional regulator
Sant_3114,3002,-,TetR family transcriptional regulator
Sant_3115,3003,-,Putative NAD-dependent epimerase\dehydratase
Sant_3116,3004,-,hypothetical protein
Sant_3117,3005,-,Dihydroxy-acid dehydratase
Sant_3118,3006,-,Demethylmenaquinone methyltransferase
Sant_3119,3007,-,Major facilitator superfamily permease
Sant_3120,3008,malI,Maltose regulon regulatory protein
Sant_3121,3009,-,"PTS system, fructose(Mannose)-specific IID"
Sant_3122,3010,-,"PTS system, fructose(mannose)-specific IIC"
Sant_3123,3011,-,"PTS system, mannose-specific IIB component"
Sant_3124,3012,-,"PTS system, IIA component"
Sant_3125,3013,-,Mannitol dehydrogenase C-domain subfamily
Sant_3126,3014,-,Mannose-6-phosphate isomerase-like protein
Sant_3127,3015,-,Mannose-6-phosphate isomerase
Sant_3128,3016,-,"Alcohol dehydrogenase, possibly Zn-dependent"
Sant_3129,3017,-,"PTS system, fructose subfamily, IIC subunit"
